,recID,oldRef,newRef,metaData
21887983,1242707,1242707,1242707,"{'record': {'$ref': 'http://localhost:5000/api/literature/1242707'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['The TOTEM Collaboration, CERN-PH-EP-2012-239 akarsten.eggert@cern.ch EPJ Web of Conferences DOI: 10.1051/ by the authors, published by EDP Sciences,, epjconf 201/ 52 This is an Open Access article distributed under the terms of the Creative Commons Attribution License 2 0, which. permits unrestricted use, distributi and reproduction in any medium, provided the original work is properly cited.on, Article available at or EPJ Web of Conferences', ',01006,35201006'], 'urls': [{'value': 'http://www.epj-conferences.org'}], 'authors': [{'full_name': 'Owned, C.'}], 'label': '5', 'dois': ['10.1051/epjconf/20125201006']}, 'recid': 1242707, 'curated_relation': False}"
21888778,1239643,1239643,1239643,"{'record': {'$ref': 'http://localhost:5000/api/literature/1239643'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '88', 'artid': '032009'}, 'misc': ['See Supplemental Material at 032009 for the correlation matrix of the branching fraction fit'], 'label': '21', 'dois': ['10.1103/PhysRevD.88'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'legacy_curated': True, 'recid': 1239643, 'curated_relation': False}"
21938175,502434,502434,502434,"{'record': {'$ref': 'http://localhost:5000/api/literature/502434'}, 'reference': {'title': {'title': 'Main Injector LCW Control System'}, 'report_numbers': ['FERMILAB-TM-2085'], 'misc': ['June 1999'], 'label': '1', 'authors': [{'full_name': 'Seino, K.C.'}]}, 'recid': 502434, 'curated_relation': False}"
21953548,1359207,1359207,1359207,"{'record': {'$ref': 'http://localhost:5000/api/literature/1359207'}, 'reference': {'publication_info': {'year': 2015}, 'misc': ['1st Franco-Algerian Workshop on Neutrino Physics Publishing Journal of Physics: Conference Series 593  012001 3'], 'imprint': {'publisher': 'IOP'}, 'dois': ['10.1088/1742-6596/593/1/012001']}, 'recid': 1359207, 'curated_relation': False}"
21959880,1360220,1360220,1360220,"{'record': {'$ref': 'http://localhost:5000/api/literature/1360220'}, 'reference': {'authors': [{'full_name': 'Detector, Diode X-Ray'}], 'publication_info': {'page_start': '392', 'journal_title': 'PoS', 'year': 2014, 'journal_volume': 'TIPP2014', 'artid': '392'}, 'misc': ['Vishay Semiconductors, VBPW34FAS, VBPW34FASR Silicon PIN Photodiode, 11 August 2011 Radiation-Watch.org. 2011. 14 Apr Development of a Silicon PIN Joshua Abramovitch 7'], 'label': '6', 'urls': [{'value': 'http://www.vishay.com/docs/81127/vbpw34fa.pdf'}, {'value': 'http://www.radiation-watch.org/p/english.html'}]}, 'recid': 1360220, 'curated_relation': False}"
21973996,799521,799521,799521,"{'record': {'$ref': 'http://localhost:5000/api/literature/799521'}, 'reference': {'arxiv_eprint': '0810.2715', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '78', 'artid': '104006'}}, 'recid': 799521, 'curated_relation': False}"
21976497,801012,801012,801012,"{'record': {'$ref': 'http://localhost:5000/api/literature/801012'}, 'reference': {'arxiv_eprint': '0810.5336', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '79', 'artid': '104023'}}, 'recid': 801012, 'curated_relation': False}"
21977419,801383,801383,801383,"{'record': {'$ref': 'http://localhost:5000/api/literature/801383'}, 'reference': {'arxiv_eprint': '0811.0263', 'publication_info': {'journal_title': 'Class.Quant.Grav.', 'journal_volume': '25', 'artid': '214004'}}, 'recid': 801383, 'curated_relation': False}"
21997289,818189,818189,818189,"{'record': {'$ref': 'http://localhost:5000/api/literature/818189'}, 'reference': {'arxiv_eprint': '0904.2577'}, 'recid': 818189, 'curated_relation': False}"
22008380,1472354,1472354,1472354,"{'record': {'$ref': 'http://localhost:5000/api/literature/1472354'}, 'reference': {'arxiv_eprint': '1606.07768', 'misc': ['JHEP to be published'], 'label': '3', 'authors': [{'full_name': 'Pedro, F.G.'}, {'full_name': 'Westphal, A.'}]}, 'recid': 1472354, 'curated_relation': False}"
22028023,1495352,1495352,1495352,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495352'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '766', 'artid': '012004'}, 'misc': ['1984 General Relativity (Chicago: The University of Chicago Press) International Conference on Quantum Science and Applications (ICQSA-) Publishing 6'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'M, Wald R.'}], 'label': '5', 'dois': ['10.1088/1742-6596/766/1/012004']}, 'recid': 1495352, 'curated_relation': False}"
22058804,1241695,1241695,1241695,"{'record': {'$ref': 'http://localhost:5000/api/literature/1241695'}, 'reference': {'misc': ['See Supplemental Material at for details'], 'label': '27', 'dois': ['10.1103/PhysRevLett.111.130402'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1241695, 'curated_relation': False}"
22072271,1250649,1250649,1250649,"{'record': {'$ref': 'http://localhost:5000/api/literature/1250649'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['Publishing Journal of Physics: Conference Series 458  012024 5'], 'label': '15', 'dois': ['10.1088/1742-6596/458/1/012024']}, 'recid': 1250649, 'curated_relation': False}"
22073404,1251990,1251990,1251990,"{'record': {'$ref': 'http://localhost:5000/api/literature/1251990'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '89', 'artid': '063523'}, 'misc': ['KAROUBY 063523-16'], 'label': '58', 'authors': [{'full_name': 'Hertzberg, Mark P.'}, {'full_name': 'Johanna'}]}, 'recid': 1251990, 'curated_relation': False}"
22073840,1253846,1253846,1253846,"{'record': {'$ref': 'http://localhost:5000/api/literature/1253846'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '89', 'artid': '103506'}, 'misc': ['CHRISTINE GRUBER AND ORLANDO LUONGO 103506-18'], 'label': '53'}, 'recid': 1253846, 'curated_relation': False}"
22073872,1253846,1253846,1253846,"{'record': {'$ref': 'http://localhost:5000/api/literature/1253846'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '89', 'artid': '103506'}, 'misc': ['COSMOGRAPHIC ANALYSIS OF THE EQUATION OF … 103506-19'], 'label': '74'}, 'recid': 1253846, 'curated_relation': False}"
22081955,1243606,1243606,1243606,"{'record': {'$ref': 'http://localhost:5000/api/literature/1243606'}, 'reference': {'report_numbers': ['DESY-13-103'], 'misc': ['in preparation'], 'label': '14', 'authors': [{'full_name': 'Korcyl, P.'}]}, 'legacy_curated': True, 'recid': 1243606, 'curated_relation': False}"
22086765,1252546,1252546,1252546,"{'record': {'$ref': 'http://localhost:5000/api/literature/1252546'}, 'reference': {'publication_info': {'page_start': '67', 'journal_title': 'Phys.Lett.B', 'year': 2014, 'journal_volume': '730', 'page_end': '69'}, 'misc': ['/ 69'], 'label': '2', 'authors': [{'full_name': 'Rembielínski, J.'}]}, 'recid': 1252546, 'curated_relation': False}"
22092336,1262797,1262797,1262797,"{'record': {'$ref': 'http://localhost:5000/api/literature/1262797'}, 'reference': {'misc': ['See Supplemental Material at for details on the resolution function and the stability of the obtained result to the choice of the selection cuts'], 'label': '13', 'dois': ['10.1103/PhysRevLett.112.031801'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1262797, 'curated_relation': False}"
22103328,1399462,1399462,1399462,"{'record': {'$ref': 'http://localhost:5000/api/literature/1399462'}, 'reference': {'publication_info': {'page_start': '329', 'journal_title': 'Stud.Hist.Phil.Sci.B', 'year': 2013, 'journal_volume': '44', 'page_end': '337'}, 'misc': ['/ 337'], 'authors': [{'full_name': 'Mattingly, J.'}]}, 'recid': 1399462, 'curated_relation': False}"
22108469,1410596,1410596,1410596,"{'record': {'$ref': 'http://localhost:5000/api/literature/1410596'}, 'reference': {'arxiv_eprint': '1512.05782', 'publication_info': {'year': 2016}, 'label': '62', 'authors': [{'full_name': 'Chacko, Z.'}, {'full_name': 'Curtin, D.'}, {'full_name': 'Verhaaren, C.B.'}]}, 'legacy_curated': True, 'recid': 1410596, 'curated_relation': False}"
22124444,1408372,1408372,1408372,"{'record': {'$ref': 'http://localhost:5000/api/literature/1408372'}, 'reference': {'publication_info': {'year': 2015}, 'misc': ['Publishing Journal of Physics: Conference Series 661  012008 6'], 'label': '18', 'dois': ['10.1088/1742-6596/661/1/012008']}, 'recid': 1408372, 'curated_relation': False}"
22137866,1346425,1346425,1346425,"{'record': {'$ref': 'http://localhost:5000/api/literature/1346425'}, 'reference': {'publication_info': {'page_start': '76', 'journal_title': 'Eur.Phys.J.A', 'year': 2015, 'journal_volume': '51', 'artid': '76'}, 'misc': ['Published in'], 'label': '15', 'dois': ['10.1140/epja/i2015-15076-1']}, 'recid': 1346425, 'curated_relation': False}"
22140206,1347120,1347120,1347120,"{'record': {'$ref': 'http://localhost:5000/api/literature/1347120'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'journal_volume': '114', 'artid': '221101'}, 'misc': ['See Supplemental Material at for further details of our calculation and some numerical checks'], 'label': '23', 'dois': ['10.1103/PhysRevLett.114.221101'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1347120, 'curated_relation': False}"
22140892,1358125,1358125,1358125,"{'record': {'$ref': 'http://localhost:5000/api/literature/1358125'}, 'reference': {'publication_info': {'journal_title': 'Phys.Scripta', 'year': 2015, 'journal_volume': '90', 'artid': '055302'}, 'misc': ['Figure 5. (Left) the ratio of the Qtail and the Qtotal of (UG-F:GdLS = 50:50) in the S5 sample as a function of electron equivalent energy. (Right) the number of entries as a function of Q Q tail total used to calculate the FoM. In the scatter plot, with a projection along the y-axis, it is possible to calculate the FoM value. The S5 sample enables a relative discrimination of neutron (n) and γ-ray signals. Figure 6. FoM values for the S5 sample tested for n/γ separation by applying HV of 1600 the x-axis, the number indicates the quantity of UG-F added into the GdLS. Total volume is always 100%. For example, 20 indicates UG-F:GdLS = 20:80. 7 B R Kim et al'], 'label': '3', 'authors': [{'full_name': 'In, V.'}]}, 'recid': 1358125, 'curated_relation': False}"
22140920,1358125,1358125,1358125,"{'record': {'$ref': 'http://localhost:5000/api/literature/1358125'}, 'reference': {'publication_info': {'journal_title': 'Phys.Scripta', 'year': 2015, 'journal_volume': '90', 'artid': '055302'}, 'misc': ['8 et al'], 'label': '30', 'authors': [{'full_name': 'Kim, B.R.'}]}, 'recid': 1358125, 'curated_relation': False}"
22157126,1359740,1359740,1359740,"{'record': {'$ref': 'http://localhost:5000/api/literature/1359740'}, 'reference': {'publication_info': {'year': 2015}, 'misc': ['Publishing Journal of Physics: Conference Series 597  012074 10'], 'label': '6', 'dois': ['10.1088/1742-6596/597/1/012074']}, 'recid': 1359740, 'curated_relation': False}"
22157145,1359740,1359740,1359740,"{'record': {'$ref': 'http://localhost:5000/api/literature/1359740'}, 'reference': {'publication_info': {'year': 2015}, 'misc': ['Quasiconformal instantons Math 40 149-155 (English translation) 30th International Colloquium on Group Theoretical Methods in Physics (Group30) Publishing Journal of Physics: Conference Series 597  012074 11'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Sov, J.'}], 'label': '23', 'dois': ['10.1088/1742-6596/597/1/012074']}, 'recid': 1359740, 'curated_relation': False}"
22161686,1335613,1335613,1335613,"{'record': {'$ref': 'http://localhost:5000/api/literature/1335613'}, 'reference': {'misc': ['See Supplemental Material at for Power spectra produced by a domain wall with a Gaussian crosssectional profile, passing directly along one of the arms of a Michelson-Morley interferometer'], 'label': '55', 'dois': ['10.1103/PhysRevLett.114.161301'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1335613, 'curated_relation': False}"
22166928,1286030,1286030,1286030,"{'record': {'$ref': 'http://localhost:5000/api/literature/1286030'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.ST Accel.Beams', 'year': 2013, 'journal_volume': '16', 'artid': '082802'}, 'misc': ['Report No. HIP-1999-04, 1999. M. OLVEGA˚ RD et al 082802-10'], 'label': '22'}, 'recid': 1286030, 'curated_relation': False}"
22166933,1286030,1286030,1286030,"{'record': {'$ref': 'http://localhost:5000/api/literature/1286030'}, 'reference': {'authors': [{'full_name': 'Lillestøl, R.L.'}], 'publication_info': {'journal_title': 'Phys.Rev.ST Accel.Beams', 'year': 2013, 'journal_volume': '16', 'artid': '082802'}, 'misc': ['S. Do¨bert, M. Olvega˚rd, A. Rabiller, G. Sterbini, and E. Adli in Proceedings of the 3rd International Particle Accelerator Conference, New Orleans, Louisiana, 2012 Piscataway, NJ, 2012), p. 1885. BEAM PROFILE MONITORING AT THE TEST BEAM LINE 082802-11'], 'imprint': {'publisher': 'IEEE'}, 'label': '27'}, 'recid': 1286030, 'curated_relation': False}"
22192969,822240,822240,822240,"{'record': {'$ref': 'http://localhost:5000/api/literature/822240'}, 'reference': {'arxiv_eprint': '0906.0848', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '81', 'artid': '064006'}}, 'recid': 822240, 'curated_relation': False}"
22205752,793867,793867,793867,"{'record': {'$ref': 'http://localhost:5000/api/literature/793867'}, 'reference': {'arxiv_eprint': '0808.3643', 'publication_info': {'page_start': '682', 'journal_title': 'Annals Phys.', 'journal_volume': '324', 'artid': '682'}}, 'recid': 793867, 'curated_relation': False}"
22216701,1504928,1504928,1504928,"{'record': {'$ref': 'http://localhost:5000/api/literature/1504928'}, 'reference': {'arxiv_eprint': '1612.05860', 'misc': ['Resolving cosmological singularities Preprint:'], 'label': '12', 'authors': [{'full_name': 'Chamseddine, A.H.'}, {'full_name': 'Mukhanov, V.'}]}, 'recid': 1504928, 'curated_relation': False}"
22223656,1498342,1498342,1498342,"{'record': {'$ref': 'http://localhost:5000/api/literature/1498342'}, 'reference': {'misc': ['See Supplemental Material at for cross sections and spectra of the reactions studied here'], 'label': '52', 'dois': ['10.1103/PhysRevC.94.054314'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'legacy_curated': True, 'recid': 1498342, 'curated_relation': True}"
22228669,1505012,1505012,1505012,"{'record': {'$ref': 'http://localhost:5000/api/literature/1505012'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2017, 'journal_volume': '119', 'artid': '110201'}, 'misc': ['Additional pubnote: 10.1103/PhysRevLett.119.110201'], 'label': '10', 'authors': [{'full_name': 'D.Bernard'}, {'full_name': 'B.Doyon'}]}, 'legacy_curated': True, 'recid': 1505012, 'curated_relation': False}"
22230633,1505819,1505819,1505819,"{'record': {'$ref': 'http://localhost:5000/api/literature/1505819'}, 'reference': {'publication_info': {'page_start': '133', 'journal_title': 'Eur.Phys.J.A', 'year': 2006, 'journal_volume': '29', 'artid': '133'}, 'label': '32', 'dois': ['10.1142/S0217732317500109'], 'authors': [{'full_name': 'von Oertzen, W.'}]}, 'recid': 1505819, 'curated_relation': False}"
22235245,1506452,1506452,1506452,"{'record': {'$ref': 'http://localhost:5000/api/literature/1506452'}, 'reference': {'arxiv_eprint': '1612.08513', 'misc': ['Generalized Hamilton-Jacobi Theory of Nambu Mechanics'], 'label': '17', 'authors': [{'full_name': 'Yoneya, T.'}]}, 'recid': 1506452, 'curated_relation': False}"
22245396,1519215,1519215,1519215,"{'record': {'$ref': 'http://localhost:5000/api/literature/1519215'}, 'reference': {'misc': ['See Supplemental Material at for the technical details used in our calculations, which includes Refs. 27 and 28'], 'label': '26', 'dois': ['10.1103/PhysRevLett.120.057403'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1519215, 'curated_relation': False}"
22259602,1255114,1255114,1255114,"{'record': {'$ref': 'http://localhost:5000/api/literature/1255114'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2014, 'journal_volume': '112', 'artid': '051601'}, 'misc': ['P H Y S I C A L R E V I E W L E T T E R S week ending 7 FEBRUARY051601-4'], 'label': '20'}, 'recid': 1255114, 'curated_relation': False}"
22259617,1255114,1255114,1255114,"{'record': {'$ref': 'http://localhost:5000/api/literature/1255114'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2014, 'journal_volume': '112', 'artid': '051601'}, 'misc': ['P H Y S I C A L R E V I E W L E T T E R S week ending 7 FEBRUARY051601-5'], 'label': '34'}, 'recid': 1255114, 'curated_relation': False}"
22259937,1263560,1263560,1263560,"{'record': {'$ref': 'http://localhost:5000/api/literature/1263560'}, 'reference': {'publication_info': {'journal_title': 'Class.Quant.Grav.', 'year': 2013, 'journal_volume': '30', 'artid': '224011'}, 'misc': ['T J W Lazio']}, 'recid': 1263560, 'curated_relation': False}"
22269638,1204048,1204048,1204048,"{'record': {'$ref': 'http://localhost:5000/api/literature/1204048'}, 'reference': {'collaborations': ['ATLAS Collaboration'], 'misc': ['Updated Luminosity Determination in pp Collisions at √ s = 7 TeV using the ATLAS Detector'], 'label': '5', 'report_numbers': ['ATLAS-CONF-2011-034'], 'urls': [{'value': 'http://cdsweb.cern.ch/record/1334563'}]}, 'recid': 1204048, 'curated_relation': False}"
22285050,1218351,1218351,1218351,"{'record': {'$ref': 'http://localhost:5000/api/literature/1218351'}, 'reference': {'publication_info': {'journal_title': 'Int.J.Mod.Phys.D', 'year': 2013, 'journal_volume': '22', 'artid': '1341012'}, 'label': '5', 'authors': [{'full_name': 'Kamble, A.'}, {'full_name': 'Kaplan, D.'}]}, 'recid': 1218351, 'curated_relation': False}"
22288736,1219470,1219470,1219470,"{'record': {'$ref': 'http://localhost:5000/api/literature/1219470'}, 'reference': {'publication_info': {'journal_title': 'EPJ Web Conf.', 'year': 2010, 'journal_volume': '7', 'artid': '01003'}, 'misc': ['© Owned by the authors, published by EDP Sciences 7 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Noncommercial License 3.0, which permits unrestricted use, distribution, and reproduction in any noncommercial medium, provided the original work is properly cited. Article available at EFFECTIVE FIELD THEORIES FOR HOT AND DENSE MATTER (I) David Blaschke Institute for Theoretical Physics, University of Wroclaw, Poland Bogoliubov Laboratory for Theoretical Physics, JINR Dubna, Russia • Introduction: Many-particle Systems and Quantum Field Theory • Partition function for QCD: Lattice Simulations vs. Resonance Gas • Bound states and Mott effect, Color superconductivity - Heavy Quarkonia - Schrödinger Equation - Chiral quark model - Color superconductivity - Pions, Kaons, D-mesons - Chiral Quark Model • Application 1: J/ψ suppression in Heavy-Ion Collisions • Application 2: Quark Matter in Compact Stars • Summary / Outlook to Lecture II MANY PARTICLE SYSTEMS & QUANTUM FIELD THEORY Elements Bound states System humans, animals couples, groups, parties society molecules, crystals (bio)polymers animals, plants'], 'label': '12', 'dois': ['10.1051/epjconf/20100701003'], 'urls': [{'value': 'http://www.epj-conferences.org'}]}, 'recid': 1219470, 'curated_relation': False}"
22289011,1219482,1219482,1219482,"{'record': {'$ref': 'http://localhost:5000/api/literature/1219482'}, 'reference': {'publication_info': {'journal_title': 'EPJ Web Conf.', 'year': 2010, 'journal_volume': '7', 'artid': '03003'}, 'misc': ['second. ed. (in Rus.), Nauka, Moscow, 1983). © Owned by the authors, published by EDP Sciences 7 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Noncommercial License 3.0, which permits unrestricted use, distribution, and reproduction in any noncommercial medium, provided the original work is properly cited. Article available at Neutrino Processes in Neutron Stars What can we learn from neutron stars about processes in dense matter? Data: star temperatures and ages Interpretation: star cooling Theory: ns cooling in a nutshell luminosity of basic reactions Problems: one scenario for all data points How to calculate nuclear reactions in dense medium? Green’s function method Fermi liquid approach quasiparticles and effective charges Fermi liquid approach for superfluid medium anomalous Green’s functions conservation laws and Ward Identity EPJ Web of Conferences'], 'label': '6', 'dois': ['10.1051/epjconf/20100703003'], 'urls': [{'value': 'http://www.epj-conferences.org'}]}, 'recid': 1219482, 'curated_relation': False}"
22289431,1211005,1211005,1211005,"{'record': {'$ref': 'http://localhost:5000/api/literature/1211005'}, 'reference': {'publication_info': {'page_start': '197', 'journal_title': 'Comput.Phys.Commun.', 'year': 1999, 'journal_volume': '120', 'artid': '197'}, 'misc': ['1999 International Conference on Computing in High Energy and Nuclear Physics 2012 (CHEP2012) Publishing Journal of Physics: Conference Series 396 (2012) 022037 12'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'R, Frühwirth'}, {'full_name': 'A, Strandlie'}], 'label': '6', 'dois': ['10.1088/1742-6596/396/2/022037']}, 'recid': 1211005, 'curated_relation': False}"
22289458,1211011,1211011,1211011,"{'record': {'$ref': 'http://localhost:5000/api/literature/1211011'}, 'reference': {'misc': ['Publishing Journal of Physics: Conference Series 396 (2012) 022030 10'], 'label': '5', 'dois': ['10.1088/1742-6596/396/2/022030']}, 'recid': 1211011, 'curated_relation': False}"
22289462,1211011,1211011,1211011,"{'record': {'$ref': 'http://localhost:5000/api/literature/1211011'}, 'reference': {'misc': ['Publishing Journal of Physics: Conference Series 396 (2012) 022030 11'], 'label': '8', 'dois': ['10.1088/1742-6596/396/2/022030']}, 'recid': 1211011, 'curated_relation': False}"
22307171,1116493,1116493,1116493,"{'record': {'$ref': 'http://localhost:5000/api/literature/1116493'}, 'reference': {'arxiv_eprint': '1205.6669', 'misc': ['18Jun2012']}, 'recid': 1116493, 'curated_relation': False}"
22329269,1242430,1242430,1242430,"{'record': {'$ref': 'http://localhost:5000/api/literature/1242430'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2014, 'journal_volume': '112', 'artid': '191101'}, 'misc': ['P H Y S I C A L R E V I E W L E T T E R S week ending 16 MAY191101-5'], 'label': '12'}, 'recid': 1242430, 'curated_relation': False}"
22332134,1244943,1244943,1244943,"{'record': {'$ref': 'http://localhost:5000/api/literature/1244943'}, 'reference': {'publication_info': {'journal_title': 'Class.Quant.Grav.', 'year': 2014, 'journal_volume': '30', 'artid': '232001'}, 'label': '10', 'authors': [{'full_name': 'Sasaki, M.'}, {'full_name': 'Yeom, D.-h.'}, {'full_name': 'Zhang, Y.-l.'}]}, 'legacy_curated': True, 'recid': 1244943, 'curated_relation': True}"
22333560,1246218,1246218,1246218,"{'record': {'$ref': 'http://localhost:5000/api/literature/1246218'}, 'reference': {'publication_info': {'page_start': '3123', 'journal_title': 'Int.J.Theor.Phys.', 'year': 2013, 'journal_volume': '52', 'artid': '3123'}, 'misc': ['3131'], 'label': '35'}, 'recid': 1246218, 'curated_relation': False}"
22335906,1252717,1252717,1252717,"{'record': {'$ref': 'http://localhost:5000/api/literature/1252717'}, 'reference': {'arxiv_eprint': '1309.1063', 'label': '2', 'authors': [{'full_name': 'Antoulinakis, F.'}]}, 'recid': 1252717, 'curated_relation': False}"
22336380,1242039,1242039,1242039,"{'record': {'$ref': 'http://localhost:5000/api/literature/1242039'}, 'reference': {'publication_info': {'page_start': '6282', 'journal_title': 'J.Chem.Phys.', 'year': 1982, 'journal_volume': '76', 'artid': '6282'}, 'misc': ['27'], 'label': '43', 'dois': ['10.1088/1742-5468/2014/10/P10010'], 'authors': [{'full_name': 'A, Lyzengab G.'}, {'full_name': 'J, Ahrens T.'}, {'full_name': 'J, Nellis W.'}, {'full_name': 'C, Mitchell A.'}]}, 'recid': 1242039, 'curated_relation': False}"
22339886,1241419,1241419,1241419,"{'record': {'$ref': 'http://localhost:5000/api/literature/1241419'}, 'reference': {'arxiv_eprint': '1307.1064', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '88', 'artid': '075020'}, 'label': 'e1', 'authors': [{'full_name': 'Chivukula, R.S.'}, {'full_name': 'Farzinnia, A.'}, {'full_name': 'Ren, J.'}, {'full_name': 'Simmons, E.H.'}]}, 'legacy_curated': True, 'recid': 1241419, 'curated_relation': True}"
22346933,1236745,1236745,1236745,"{'record': {'$ref': 'http://localhost:5000/api/literature/1236745'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2013, 'journal_volume': '88', 'artid': '063502'}, 'misc': ['SYSTEMATIC UNCERTAINTIES IN CONSTRAINING DARK 063502-27'], 'label': '41'}, 'recid': 1236745, 'curated_relation': False}"
22346943,1236745,1236745,1236745,"{'record': {'$ref': 'http://localhost:5000/api/literature/1236745'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2013, 'journal_volume': '88', 'artid': '063502'}, 'misc': ['063502-28'], 'label': '50', 'authors': [{'full_name': 'Galli'}]}, 'recid': 1236745, 'curated_relation': False}"
22348338,1236631,1236631,1236631,"{'record': {'$ref': 'http://localhost:5000/api/literature/1236631'}, 'reference': {'arxiv_eprint': '1306.0214', 'label': '36', 'authors': [{'full_name': 'Yaresko, R.'}, {'full_name': 'Kämpfer, B.'}]}, 'recid': 1236631, 'curated_relation': False}"
22352338,1294781,1294781,1294781,"{'record': {'$ref': 'http://localhost:5000/api/literature/1294781'}, 'reference': {'arxiv_eprint': '1405.1518', 'authors': [{'full_name': 'Buchel, A.'}], 'label': '16', 'title': {'title': 'Effective Action of the Baryonic Branch in String Theory Flux Throats'}}, 'recid': 1294781, 'curated_relation': False}"
22358930,1298047,1298047,1298047,"{'record': {'$ref': 'http://localhost:5000/api/literature/1298047'}, 'reference': {'publication_info': {'year': 2015}, 'misc': ['Publishing Journal of Physics: Conference Series 651  012007 17'], 'label': '47', 'dois': ['10.1088/1742-6596/651/1/012007']}, 'recid': 1298047, 'curated_relation': False}"
22360336,1299153,1299153,1299153,"{'record': {'$ref': 'http://localhost:5000/api/literature/1299153'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '90', 'artid': '014027'}, 'misc': ['CHIRAL MAGNETIC EFFECT AT WEAK COUPLING WITH … 014027-11'], 'label': '25'}, 'recid': 1299153, 'curated_relation': False}"
22360386,1299153,1299153,1299153,"{'record': {'$ref': 'http://localhost:5000/api/literature/1299153'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '90', 'artid': '014027'}, 'misc': ['DAISUKE SATOW AND HO-UNG YEE 014027-12'], 'label': '73'}, 'recid': 1299153, 'curated_relation': False}"
22360405,1299156,1299156,1299156,"{'record': {'$ref': 'http://localhost:5000/api/literature/1299156'}, 'reference': {'arxiv_eprint': '1406.0846', 'publication_info': {'journal_title': 'Phys.Rev.X', 'year': 2014, 'journal_volume': '4', 'artid': '011036'}, 'label': '18', 'authors': [{'full_name': 'Mong, R.S. K.'}, {'full_name': 'Clarke, D.J.'}, {'full_name': 'Alicea, J.'}, {'full_name': 'Lindner, N.H.'}, {'full_name': 'Fendley, P.'}, {'full_name': 'Nayak, C.'}, {'full_name': 'Oreg, Y.'}, {'full_name': 'Stern, A.'}, {'full_name': 'Berg, E.'}, {'full_name': 'Shtengel, K.'}, {'full_name': 'Fisher, M.P. A.'}]}, 'recid': 1299156, 'curated_relation': False}"
22361749,1297183,1297183,1297183,"{'record': {'$ref': 'http://localhost:5000/api/literature/1297183'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '90', 'artid': '083518'}, 'misc': ['SPHERICAL COLLAPSE IN νΛCDM 083518-15'], 'label': '31'}, 'recid': 1297183, 'curated_relation': False}"
22361785,1297183,1297183,1297183,"{'record': {'$ref': 'http://localhost:5000/api/literature/1297183'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '90', 'artid': '083518'}, 'misc': ['MARILENA LOVERDE 083518-16'], 'label': '66'}, 'recid': 1297183, 'curated_relation': False}"
